location_id,partner_id,product_id,year,export_value,import_value,hs_eci,hs_coi,location_code,partner_code,hs_product_code
18,15,6009,2018,57400,0,1.288139,1.152368,BEL,AUT,283691
42,15,6009,2018,758848,0,-0.363869,-0.487634,CHL,AUT,283691
43,15,6009,2018,250811,15946,1.189362,1.318494,CHN,AUT,283691
59,15,6009,2018,0,12965,1.829558,0.22374,CZE,AUT,283691
61,15,6009,2018,4416874,0,2.102192,-2.448045,DEU,AUT,283691
102,15,6009,2018,0,36071,1.479258,0.8567110000000001,HUN,AUT,283691
104,15,6009,2018,0,311641,0.508266,2.516169,IND,AUT,283691
111,15,6009,2018,143918,130101,1.353742,0.461959,ITA,AUT,283691
162,15,6009,2018,11174,0,1.156622,1.411732,NLD,AUT,283691
207,15,6009,2018,0,33915,1.640306,0.783475,SVN,AUT,283691
224,15,6009,2018,0,3590,0.5180130000000001,2.585276,TUR,AUT,283691
231,15,6009,2018,506228,0,1.56615,0.4759199999999999,USA,AUT,283691
7,18,6009,2018,0,6023,0.099466,-0.345645,ARE,BEL,283691
8,18,6009,2018,251783,174780,-0.126775,0.1489349999999999,ARG,BEL,283691
15,18,6009,2018,0,57400,1.766792,-0.204782,AUT,BEL,283691
41,18,6009,2018,2347,0,2.21194,0.778357,CHE,BEL,283691
42,18,6009,2018,134668304,0,-0.363869,-0.487634,CHL,BEL,283691
43,18,6009,2018,290811,23134,1.189362,1.318494,CHN,BEL,283691
59,18,6009,2018,0,496506,1.829558,0.22374,CZE,BEL,283691
61,18,6009,2018,3151366,14355276,2.102192,-2.448045,DEU,BEL,283691
64,18,6009,2018,0,68883,1.092865,1.320109,DNK,BEL,283691
71,18,6009,2018,0,954341,0.753344,2.869883,ESP,BEL,283691
72,18,6009,2018,0,37050,0.995088,1.220777,EST,BEL,283691
74,18,6009,2018,0,18861,1.612831,0.945053,FIN,BEL,283691
77,18,6009,2018,377096,17634530,1.421956,0.756777,FRA,BEL,283691
81,18,6009,2018,3547000,13109790,1.6837919999999995,0.766541,GBR,BEL,283691
87,18,6009,2018,0,907,-0.871316,-0.791241,GMB,BEL,283691
99,18,6009,2018,0,15121,-0.500522,-0.186666,HND,BEL,283691
102,18,6009,2018,0,989098,1.479258,0.8567110000000001,HUN,BEL,283691
103,18,6009,2018,0,48943,-0.0824429999999999,1.228233,IDN,BEL,283691
104,18,6009,2018,1144,2402152,0.508266,2.516169,IND,BEL,283691
110,18,6009,2018,1065,6949,1.352602,0.883748,ISR,BEL,283691
111,18,6009,2018,0,3975802,1.353742,0.461959,ITA,BEL,283691
131,18,6009,2018,0,4146,1.107389,1.325619,LUX,BEL,283691
148,18,6009,2018,0,44499,-1.488516,-1.281677,MRT,BEL,283691
162,18,6009,2018,167983,1110636,1.156622,1.411732,NLD,BEL,283691
163,18,6009,2018,0,635206,0.722649,0.030162,NOR,BEL,283691
177,18,6009,2018,0,1969075,1.1202219999999998,1.267871,POL,BEL,283691
179,18,6009,2018,0,2176,0.6534439999999999,2.224545,PRT,BEL,283691
180,18,6009,2018,0,8098,-0.5931310000000001,-0.946087,PRY,BEL,283691
186,18,6009,2018,0,30084074,0.236711,0.1035359999999999,RUS,BEL,283691
206,18,6009,2018,0,1707,1.306007,0.8745120000000001,SVK,BEL,283691
207,18,6009,2018,0,397353,1.640306,0.783475,SVN,BEL,283691
208,18,6009,2018,0,297883,1.761289,0.750467,SWE,BEL,283691
224,18,6009,2018,0,746547,0.5180130000000001,2.585276,TUR,BEL,283691
231,18,6009,2018,303074,2413,1.56615,0.4759199999999999,USA,BEL,283691
7,23,6009,2018,0,2286,0.099466,-0.345645,ARE,BGR,283691
111,23,6009,2018,19718,0,1.353742,0.461959,ITA,BGR,283691
162,23,6009,2018,0,4909,1.156622,1.411732,NLD,BGR,283691
43,32,6009,2018,52544,0,1.189362,1.318494,CHN,BRA,283691
231,32,6009,2018,1537,0,1.56615,0.4759199999999999,USA,BRA,283691
8,39,6009,2018,267524,0,-0.126775,0.1489349999999999,ARG,CAN,283691
14,39,6009,2018,0,1620,-0.293011,-0.118417,AUS,CAN,283691
41,39,6009,2018,974,0,2.21194,0.778357,CHE,CAN,283691
42,39,6009,2018,2279309,0,-0.363869,-0.487634,CHL,CAN,283691
43,39,6009,2018,376730,0,1.189362,1.318494,CHN,CAN,283691
61,39,6009,2018,374216,0,2.102192,-2.448045,DEU,CAN,283691
81,39,6009,2018,3000,0,1.6837919999999995,0.766541,GBR,CAN,283691
114,39,6009,2018,2948,0,2.493669,-0.434746,JPN,CAN,283691
132,39,6009,2018,0,1011,0.707834,1.290369,LVA,CAN,283691
207,39,6009,2018,409294,0,1.640306,0.783475,SVN,CAN,283691
208,39,6009,2018,0,14586,1.761289,0.750467,SWE,CAN,283691
231,39,6009,2018,1783954,0,1.56615,0.4759199999999999,USA,CAN,283691
8,41,6009,2018,385088,0,-0.126775,0.1489349999999999,ARG,CHE,283691
18,41,6009,2018,0,2347,1.288139,1.152368,BEL,CHE,283691
39,41,6009,2018,0,974,0.672782,1.202501,CAN,CHE,283691
42,41,6009,2018,170618,0,-0.363869,-0.487634,CHL,CHE,283691
43,41,6009,2018,8806,0,1.189362,1.318494,CHN,CHE,283691
52,41,6009,2018,0,19772,0.219878,0.06287,CRI,CHE,283691
59,41,6009,2018,4149,0,1.829558,0.22374,CZE,CHE,283691
61,41,6009,2018,567821,17717,2.102192,-2.448045,DEU,CHE,283691
77,41,6009,2018,24436,0,1.421956,0.756777,FRA,CHE,283691
110,41,6009,2018,8161,0,1.352602,0.883748,ISR,CHE,283691
111,41,6009,2018,44058,0,1.353742,0.461959,ITA,CHE,283691
121,41,6009,2018,0,2560,2.068909,0.750215,KOR,CHE,283691
162,41,6009,2018,6657,0,1.156622,1.411732,NLD,CHE,283691
163,41,6009,2018,0,187618,0.722649,0.030162,NOR,CHE,283691
207,41,6009,2018,884752,0,1.640306,0.783475,SVN,CHE,283691
208,41,6009,2018,0,27912,1.761289,0.750467,SWE,CHE,283691
224,41,6009,2018,0,418903,0.5180130000000001,2.585276,TUR,CHE,283691
231,41,6009,2018,89405,342379,1.56615,0.4759199999999999,USA,CHE,283691
7,42,6009,2018,0,176215,0.099466,-0.345645,ARE,CHL,283691
8,42,6009,2018,0,758190,-0.126775,0.1489349999999999,ARG,CHL,283691
14,42,6009,2018,0,36717,-0.293011,-0.118417,AUS,CHL,283691
15,42,6009,2018,0,758848,1.766792,-0.204782,AUT,CHL,283691
16,42,6009,2018,0,688,-1.182831,-1.2275969999999998,AZE,CHL,283691
18,42,6009,2018,0,134668304,1.288139,1.152368,BEL,CHL,283691
28,42,6009,2018,0,3543,0.8627370000000001,0.823549,BLR,CHL,283691
39,42,6009,2018,0,2279309,0.672782,1.202501,CAN,CHL,283691
41,42,6009,2018,0,170618,2.21194,0.778357,CHE,CHL,283691
43,42,6009,2018,0,129914000,1.189362,1.318494,CHN,CHL,283691
59,42,6009,2018,0,287687,1.829558,0.22374,CZE,CHL,283691
61,42,6009,2018,174276,16381158,2.102192,-2.448045,DEU,CHL,283691
68,42,6009,2018,0,82549,-0.083457,1.591166,EGY,CHL,283691
71,42,6009,2018,8616,4615711,0.753344,2.869883,ESP,CHL,283691
74,42,6009,2018,0,33598,1.612831,0.945053,FIN,CHL,283691
77,42,6009,2018,0,11994855,1.421956,0.756777,FRA,CHL,283691
104,42,6009,2018,0,2935074,0.508266,2.516169,IND,CHL,283691
110,42,6009,2018,0,1331,1.352602,0.883748,ISR,CHL,283691
111,42,6009,2018,0,3722856,1.353742,0.461959,ITA,CHL,283691
113,42,6009,2018,0,1688,-0.07605,0.28708,JOR,CHL,283691
114,42,6009,2018,0,223374768,2.493669,-0.434746,JPN,CHL,283691
121,42,6009,2018,0,339958272,2.068909,0.750215,KOR,CHL,283691
138,42,6009,2018,0,1964820,0.993245,0.586094,MEX,CHL,283691
163,42,6009,2018,0,246616,0.722649,0.030162,NOR,CHL,283691
173,42,6009,2018,3036,0,-0.649255,-0.174433,PER,CHL,283691
177,42,6009,2018,0,1372380,1.1202219999999998,1.267871,POL,CHL,283691
186,42,6009,2018,0,27133666,0.236711,0.1035359999999999,RUS,CHL,283691
192,42,6009,2018,0,14650,1.894796,0.659271,SGP,CHL,283691
201,42,6009,2018,0,4019,0.613872,1.206186,SRB,CHL,283691
206,42,6009,2018,0,1175,1.306007,0.8745120000000001,SVK,CHL,283691
207,42,6009,2018,0,101761,1.640306,0.783475,SVN,CHL,283691
216,42,6009,2018,0,1365740,1.070573,1.400074,THA,CHL,283691
228,42,6009,2018,0,27375,0.352045,0.7560359999999999,UKR,CHL,283691
231,42,6009,2018,3712,50181032,1.56615,0.4759199999999999,USA,CHL,283691
239,42,6009,2018,0,2481332,0.006368,0.892632,VNM,CHL,283691
246,42,6009,2018,0,464828,0.177144,1.384421,ZAF,CHL,283691
249,42,6009,2018,0,2196072,2.017273,1.171295,TWN,CHL,283691
250,42,6009,2018,9358,0,0.7236640000000001,-0.368834,ANS,CHL,283691
7,43,6009,2018,0,106526,0.099466,-0.345645,ARE,CHN,283691
8,43,6009,2018,173507088,60784,-0.126775,0.1489349999999999,ARG,CHN,283691
9,43,6009,2018,0,11496,-0.342133,-0.5985659999999999,ARM,CHN,283691
14,43,6009,2018,0,1173997,-0.293011,-0.118417,AUS,CHN,283691
15,43,6009,2018,15946,250811,1.766792,-0.204782,AUT,CHN,283691
18,43,6009,2018,23134,290811,1.288139,1.152368,BEL,CHN,283691
22,43,6009,2018,0,12475,-0.882883,-0.974713,BGD,CHN,283691
31,43,6009,2018,448154,0,-1.133075,-1.057549,BOL,CHN,283691
32,43,6009,2018,0,52544,0.149847,0.585266,BRA,CHN,283691
39,43,6009,2018,0,376730,0.672782,1.202501,CAN,CHN,283691
41,43,6009,2018,0,8806,2.21194,0.778357,CHE,CHN,283691
42,43,6009,2018,129914000,0,-0.363869,-0.487634,CHL,CHN,283691
49,43,6009,2018,0,111035,0.203209,-0.14881,COL,CHN,283691
59,43,6009,2018,0,10704,1.829558,0.22374,CZE,CHN,283691
61,43,6009,2018,1393,1802064,2.102192,-2.448045,DEU,CHN,283691
65,43,6009,2018,0,3303,-0.055574,0.322678,DOM,CHN,283691
67,43,6009,2018,0,4771,-0.8761680000000001,-1.029019,ECU,CHN,283691
68,43,6009,2018,0,88035,-0.083457,1.591166,EGY,CHN,283691
71,43,6009,2018,0,395586,0.753344,2.869883,ESP,CHN,283691
73,43,6009,2018,0,4052,-0.8590690000000001,-0.453785,ETH,CHN,283691
74,43,6009,2018,0,138955,1.612831,0.945053,FIN,CHN,283691
77,43,6009,2018,0,1721264,1.421956,0.756777,FRA,CHN,283691
81,43,6009,2018,485147,385068,1.6837919999999995,0.766541,GBR,CHN,283691
93,43,6009,2018,0,8233,-0.351375,0.529524,GTM,CHN,283691
97,43,6009,2018,0,2154,0.8488030000000001,1.685597,HKG,CHN,283691
103,43,6009,2018,0,90145,-0.0824429999999999,1.228233,IDN,CHN,283691
104,43,6009,2018,0,1361507,0.508266,2.516169,IND,CHN,283691
107,43,6009,2018,0,84153,-0.359014,-0.213953,IRN,CHN,283691
110,43,6009,2018,0,2187,1.352602,0.883748,ISR,CHN,283691
111,43,6009,2018,64337,0,1.353742,0.461959,ITA,CHN,283691
113,43,6009,2018,0,7911,-0.07605,0.28708,JOR,CHN,283691
114,43,6009,2018,2007292,32328552,2.493669,-0.434746,JPN,CHN,283691
121,43,6009,2018,4583462,93638744,2.068909,0.750215,KOR,CHN,283691
124,43,6009,2018,0,1697,0.262128,0.98942,LBN,CHN,283691
138,43,6009,2018,0,969,0.993245,0.586094,MEX,CHN,283691
145,43,6009,2018,1988,0,-0.928126,-1.119942,MNG,CHN,283691
153,43,6009,2018,0,36292,1.109716,0.741488,MYS,CHN,283691
162,43,6009,2018,8955,808304,1.156622,1.411732,NLD,CHN,283691
166,43,6009,2018,0,1575,0.231798,0.151565,NZL,CHN,283691
168,43,6009,2018,0,128542,-0.639702,0.676196,PAK,CHN,283691
173,43,6009,2018,0,13883,-0.649255,-0.174433,PER,CHN,283691
174,43,6009,2018,0,20368,0.773172,0.226847,PHL,CHN,283691
177,43,6009,2018,0,1100,1.1202219999999998,1.267871,POL,CHN,283691
180,43,6009,2018,0,12547,-0.5931310000000001,-0.946087,PRY,CHN,283691
186,43,6009,2018,0,15050278,0.236711,0.1035359999999999,RUS,CHN,283691
188,43,6009,2018,0,4326,0.611105,-0.44227,SAU,CHN,283691
192,43,6009,2018,0,1524,1.894796,0.659271,SGP,CHN,283691
207,43,6009,2018,0,25040,1.640306,0.783475,SVN,CHN,283691
212,43,6009,2018,0,7421,-0.658674,0.555031,SYR,CHN,283691
216,43,6009,2018,0,1684127,1.070573,1.400074,THA,CHN,283691
224,43,6009,2018,0,75474,0.5180130000000001,2.585276,TUR,CHN,283691
230,43,6009,2018,0,1543,-0.001218,-0.384382,URY,CHN,283691
231,43,6009,2018,10099,7795926,1.56615,0.4759199999999999,USA,CHN,283691
239,43,6009,2018,122501,2731,0.006368,0.892632,VNM,CHN,283691
246,43,6009,2018,0,242178,0.177144,1.384421,ZAF,CHN,283691
249,43,6009,2018,47250,1078361,2.017273,1.171295,TWN,CHN,283691
8,49,6009,2018,6828,0,-0.126775,0.1489349999999999,ARG,COL,283691
43,49,6009,2018,111035,0,1.189362,1.318494,CHN,COL,283691
61,49,6009,2018,118964,0,2.102192,-2.448045,DEU,COL,283691
71,49,6009,2018,21604,0,0.753344,2.869883,ESP,COL,283691
104,49,6009,2018,1266,0,0.508266,2.516169,IND,COL,283691
111,49,6009,2018,105660,0,1.353742,0.461959,ITA,COL,283691
197,49,6009,2018,0,7156,0.080922,0.252717,SLV,COL,283691
231,49,6009,2018,86437,0,1.56615,0.4759199999999999,USA,COL,283691
41,52,6009,2018,19772,0,2.21194,0.778357,CHE,CRI,283691
61,52,6009,2018,952,0,2.102192,-2.448045,DEU,CRI,283691
231,58,6009,2018,4376,0,1.56615,0.4759199999999999,USA,CYP,283691
8,61,6009,2018,2141286,58308,-0.126775,0.1489349999999999,ARG,DEU,283691
15,61,6009,2018,0,4416874,1.766792,-0.204782,AUT,DEU,283691
16,61,6009,2018,0,1832,-1.182831,-1.2275969999999998,AZE,DEU,283691
18,61,6009,2018,14355276,3151366,1.288139,1.152368,BEL,DEU,283691
39,61,6009,2018,0,374216,0.672782,1.202501,CAN,DEU,283691
41,61,6009,2018,17717,567821,2.21194,0.778357,CHE,DEU,283691
42,61,6009,2018,16381158,174276,-0.363869,-0.487634,CHL,DEU,283691
43,61,6009,2018,1802064,1393,1.189362,1.318494,CHN,DEU,283691
49,61,6009,2018,0,118964,0.203209,-0.14881,COL,DEU,283691
52,61,6009,2018,0,952,0.219878,0.06287,CRI,DEU,283691
59,61,6009,2018,125721,449153,1.829558,0.22374,CZE,DEU,283691
64,61,6009,2018,94528,481781,1.092865,1.320109,DNK,DEU,283691
71,61,6009,2018,0,1477190,0.753344,2.869883,ESP,DEU,283691
74,61,6009,2018,0,457370,1.612831,0.945053,FIN,DEU,283691
77,61,6009,2018,2181225,4605187,1.421956,0.756777,FRA,DEU,283691
81,61,6009,2018,297937,3949478,1.6837919999999995,0.766541,GBR,DEU,283691
90,61,6009,2018,0,260509,0.057034,1.057021,GRC,DEU,283691
93,61,6009,2018,0,18364,-0.351375,0.529524,GTM,DEU,283691
100,61,6009,2018,0,25829,0.792987,1.399149,HRV,DEU,283691
102,61,6009,2018,0,38136,1.479258,0.8567110000000001,HUN,DEU,283691
103,61,6009,2018,0,37771,-0.0824429999999999,1.228233,IDN,DEU,283691
104,61,6009,2018,2374,2034,0.508266,2.516169,IND,DEU,283691
106,61,6009,2018,0,2802,1.278034,0.019597,IRL,DEU,283691
109,61,6009,2018,0,67133,0.322343,-0.298496,ISL,DEU,283691
110,61,6009,2018,0,7858,1.352602,0.883748,ISR,DEU,283691
111,61,6009,2018,38324,3654938,1.353742,0.461959,ITA,DEU,283691
113,61,6009,2018,0,1860,-0.07605,0.28708,JOR,DEU,283691
114,61,6009,2018,0,1687213,2.493669,-0.434746,JPN,DEU,283691
124,61,6009,2018,0,1105,0.262128,0.98942,LBN,DEU,283691
132,61,6009,2018,0,8968,0.707834,1.290369,LVA,DEU,283691
134,61,6009,2018,0,4559,-0.705878,-0.081184,MAR,DEU,283691
162,61,6009,2018,1224655,1010091,1.156622,1.411732,NLD,DEU,283691
163,61,6009,2018,0,7627,0.722649,0.030162,NOR,DEU,283691
177,61,6009,2018,0,418041,1.1202219999999998,1.267871,POL,DEU,283691
179,61,6009,2018,0,84046,0.6534439999999999,2.224545,PRT,DEU,283691
185,61,6009,2018,0,87305,1.038514,1.045165,ROU,DEU,283691
186,61,6009,2018,0,2116152,0.236711,0.1035359999999999,RUS,DEU,283691
188,61,6009,2018,0,38853,0.611105,-0.44227,SAU,DEU,283691
201,61,6009,2018,0,1288,0.613872,1.206186,SRB,DEU,283691
206,61,6009,2018,0,26745,1.306007,0.8745120000000001,SVK,DEU,283691
207,61,6009,2018,0,48823,1.640306,0.783475,SVN,DEU,283691
208,61,6009,2018,41957,1408193,1.761289,0.750467,SWE,DEU,283691
216,61,6009,2018,242334,0,1.070573,1.400074,THA,DEU,283691
224,61,6009,2018,0,14002297,0.5180130000000001,2.585276,TUR,DEU,283691
228,61,6009,2018,0,5742,0.352045,0.7560359999999999,UKR,DEU,283691
231,61,6009,2018,10731993,56893,1.56615,0.4759199999999999,USA,DEU,283691
239,61,6009,2018,0,1096,0.006368,0.892632,VNM,DEU,283691
246,61,6009,2018,804012,0,0.177144,1.384421,ZAF,DEU,283691
249,61,6009,2018,0,2360,2.017273,1.171295,TWN,DEU,283691
250,61,6009,2018,944307,0,0.7236640000000001,-0.368834,ANS,DEU,283691
18,64,6009,2018,68883,0,1.288139,1.152368,BEL,DNK,283691
61,64,6009,2018,481781,94528,2.102192,-2.448045,DEU,DNK,283691
74,64,6009,2018,0,71382,1.612831,0.945053,FIN,DNK,283691
77,64,6009,2018,140264,0,1.421956,0.756777,FRA,DNK,283691
81,64,6009,2018,393347,0,1.6837919999999995,0.766541,GBR,DNK,283691
162,64,6009,2018,1525,0,1.156622,1.411732,NLD,DNK,283691
163,64,6009,2018,0,12015,0.722649,0.030162,NOR,DNK,283691
208,64,6009,2018,2735,385982,1.761289,0.750467,SWE,DNK,283691
43,65,6009,2018,3303,0,1.189362,1.318494,CHN,DOM,283691
111,65,6009,2018,13138,0,1.353742,0.461959,ITA,DOM,283691
43,67,6009,2018,4771,0,1.189362,1.318494,CHN,ECU,283691
104,67,6009,2018,8742,0,0.508266,2.516169,IND,ECU,283691
8,71,6009,2018,2870347,0,-0.126775,0.1489349999999999,ARG,ESP,283691
18,71,6009,2018,954341,0,1.288139,1.152368,BEL,ESP,283691
42,71,6009,2018,4615711,8616,-0.363869,-0.487634,CHL,ESP,283691
43,71,6009,2018,395586,0,1.189362,1.318494,CHN,ESP,283691
49,71,6009,2018,0,21604,0.203209,-0.14881,COL,ESP,283691
54,71,6009,2018,0,36986,-0.8796069999999999,-1.1502290000000002,CUB,ESP,283691
61,71,6009,2018,1477190,0,2.102192,-2.448045,DEU,ESP,283691
68,71,6009,2018,0,165278,-0.083457,1.591166,EGY,ESP,283691
77,71,6009,2018,308568,755310,1.421956,0.756777,FRA,ESP,283691
81,71,6009,2018,11611,1992,1.6837919999999995,0.766541,GBR,ESP,283691
111,71,6009,2018,198651,64342,1.353742,0.461959,ITA,ESP,283691
162,71,6009,2018,0,9566,1.156622,1.411732,NLD,ESP,283691
169,71,6009,2018,0,8862,0.130167,-0.1142599999999999,PAN,ESP,283691
173,71,6009,2018,0,4515,-0.649255,-0.174433,PER,ESP,283691
179,71,6009,2018,398311,236824,0.6534439999999999,2.224545,PRT,ESP,283691
216,71,6009,2018,0,37034,1.070573,1.400074,THA,ESP,283691
231,71,6009,2018,226455,0,1.56615,0.4759199999999999,USA,ESP,283691
246,71,6009,2018,0,2004,0.177144,1.384421,ZAF,ESP,283691
8,74,6009,2018,56702,0,-0.126775,0.1489349999999999,ARG,FIN,283691
18,74,6009,2018,18861,0,1.288139,1.152368,BEL,FIN,283691
42,74,6009,2018,33598,0,-0.363869,-0.487634,CHL,FIN,283691
43,74,6009,2018,138955,0,1.189362,1.318494,CHN,FIN,283691
61,74,6009,2018,457370,0,2.102192,-2.448045,DEU,FIN,283691
64,74,6009,2018,71382,0,1.092865,1.320109,DNK,FIN,283691
81,74,6009,2018,72339,0,1.6837919999999995,0.766541,GBR,FIN,283691
162,74,6009,2018,104845,0,1.156622,1.411732,NLD,FIN,283691
208,74,6009,2018,145642,0,1.761289,0.750467,SWE,FIN,283691
231,74,6009,2018,90180,0,1.56615,0.4759199999999999,USA,FIN,283691
8,77,6009,2018,2930616,0,-0.126775,0.1489349999999999,ARG,FRA,283691
18,77,6009,2018,17634530,377096,1.288139,1.152368,BEL,FRA,283691
41,77,6009,2018,0,24436,2.21194,0.778357,CHE,FRA,283691
42,77,6009,2018,11994855,0,-0.363869,-0.487634,CHL,FRA,283691
43,77,6009,2018,1721264,0,1.189362,1.318494,CHN,FRA,283691
59,77,6009,2018,0,122712,1.829558,0.22374,CZE,FRA,283691
61,77,6009,2018,4605187,2181225,2.102192,-2.448045,DEU,FRA,283691
64,77,6009,2018,0,140264,1.092865,1.320109,DNK,FRA,283691
71,77,6009,2018,755310,308568,0.753344,2.869883,ESP,FRA,283691
81,77,6009,2018,1384421,2010364,1.6837919999999995,0.766541,GBR,FRA,283691
102,77,6009,2018,0,100159,1.479258,0.8567110000000001,HUN,FRA,283691
104,77,6009,2018,0,112963,0.508266,2.516169,IND,FRA,283691
111,77,6009,2018,6455,1359470,1.353742,0.461959,ITA,FRA,283691
132,77,6009,2018,0,260855,0.707834,1.290369,LVA,FRA,283691
162,77,6009,2018,1433932,1310798,1.156622,1.411732,NLD,FRA,283691
177,77,6009,2018,0,112776,1.1202219999999998,1.267871,POL,FRA,283691
179,77,6009,2018,0,74615,0.6534439999999999,2.224545,PRT,FRA,283691
183,77,6009,2018,0,6289,-0.0446,-1.009767,QAT,FRA,283691
185,77,6009,2018,0,1642,1.038514,1.045165,ROU,FRA,283691
207,77,6009,2018,792202,0,1.640306,0.783475,SVN,FRA,283691
208,77,6009,2018,38665,310688,1.761289,0.750467,SWE,FRA,283691
224,77,6009,2018,0,14970,0.5180130000000001,2.585276,TUR,FRA,283691
231,77,6009,2018,32692,4039,1.56615,0.4759199999999999,USA,FRA,283691
8,81,6009,2018,3405944,0,-0.126775,0.1489349999999999,ARG,GBR,283691
14,81,6009,2018,0,19561,-0.293011,-0.118417,AUS,GBR,283691
18,81,6009,2018,13109790,3547000,1.288139,1.152368,BEL,GBR,283691
28,81,6009,2018,0,7237,0.8627370000000001,0.823549,BLR,GBR,283691
39,81,6009,2018,0,3000,0.672782,1.202501,CAN,GBR,283691
43,81,6009,2018,385068,485147,1.189362,1.318494,CHN,GBR,283691
59,81,6009,2018,0,20897,1.829558,0.22374,CZE,GBR,283691
61,81,6009,2018,3949478,297937,2.102192,-2.448045,DEU,GBR,283691
64,81,6009,2018,0,393347,1.092865,1.320109,DNK,GBR,283691
71,81,6009,2018,1992,11611,0.753344,2.869883,ESP,GBR,283691
74,81,6009,2018,0,72339,1.612831,0.945053,FIN,GBR,283691
77,81,6009,2018,2010364,1384421,1.421956,0.756777,FRA,GBR,283691
97,81,6009,2018,0,3205795,0.8488030000000001,1.685597,HKG,GBR,283691
104,81,6009,2018,15216,308896,0.508266,2.516169,IND,GBR,283691
106,81,6009,2018,1701,80459,1.278034,0.019597,IRL,GBR,283691
111,81,6009,2018,0,100805,1.353742,0.461959,ITA,GBR,283691
114,81,6009,2018,2059,185387,2.493669,-0.434746,JPN,GBR,283691
121,81,6009,2018,0,430571,2.068909,0.750215,KOR,GBR,283691
153,81,6009,2018,0,16364,1.109716,0.741488,MYS,GBR,283691
162,81,6009,2018,0,915982,1.156622,1.411732,NLD,GBR,283691
168,81,6009,2018,0,3861,-0.639702,0.676196,PAK,GBR,283691
173,81,6009,2018,0,1889,-0.649255,-0.174433,PER,GBR,283691
174,81,6009,2018,0,2996,0.773172,0.226847,PHL,GBR,283691
177,81,6009,2018,0,274420,1.1202219999999998,1.267871,POL,GBR,283691
185,81,6009,2018,0,26016,1.038514,1.045165,ROU,GBR,283691
186,81,6009,2018,0,1367158,0.236711,0.1035359999999999,RUS,GBR,283691
188,81,6009,2018,0,1441,0.611105,-0.44227,SAU,GBR,283691
192,81,6009,2018,0,37303,1.894796,0.659271,SGP,GBR,283691
206,81,6009,2018,0,30392,1.306007,0.8745120000000001,SVK,GBR,283691
207,81,6009,2018,0,304606,1.640306,0.783475,SVN,GBR,283691
208,81,6009,2018,64904,182570,1.761289,0.750467,SWE,GBR,283691
224,81,6009,2018,0,4732,0.5180130000000001,2.585276,TUR,GBR,283691
228,81,6009,2018,0,35568,0.352045,0.7560359999999999,UKR,GBR,283691
231,81,6009,2018,9844,660366,1.56615,0.4759199999999999,USA,GBR,283691
249,81,6009,2018,0,90955,2.017273,1.171295,TWN,GBR,283691
61,90,6009,2018,260509,0,2.102192,-2.448045,DEU,GRC,283691
111,90,6009,2018,17079,0,1.353742,0.461959,ITA,GRC,283691
162,90,6009,2018,50310,0,1.156622,1.411732,NLD,GRC,283691
43,93,6009,2018,8233,0,1.189362,1.318494,CHN,GTM,283691
61,93,6009,2018,18364,0,2.102192,-2.448045,DEU,GTM,283691
43,97,6009,2018,2154,0,1.189362,1.318494,CHN,HKG,283691
81,97,6009,2018,3205795,0,1.6837919999999995,0.766541,GBR,HKG,283691
186,97,6009,2018,0,2269,0.236711,0.1035359999999999,RUS,HKG,283691
192,97,6009,2018,4096,0,1.894796,0.659271,SGP,HKG,283691
18,99,6009,2018,15121,0,1.288139,1.152368,BEL,HND,283691
104,99,6009,2018,11413,0,0.508266,2.516169,IND,HND,283691
111,99,6009,2018,20975,0,1.353742,0.461959,ITA,HND,283691
231,99,6009,2018,8198,0,1.56615,0.4759199999999999,USA,HND,283691
15,102,6009,2018,36071,0,1.766792,-0.204782,AUT,HUN,283691
18,102,6009,2018,989098,0,1.288139,1.152368,BEL,HUN,283691
59,102,6009,2018,0,10982,1.829558,0.22374,CZE,HUN,283691
61,102,6009,2018,38136,0,2.102192,-2.448045,DEU,HUN,283691
77,102,6009,2018,100159,0,1.421956,0.756777,FRA,HUN,283691
121,102,6009,2018,95053,0,2.068909,0.750215,KOR,HUN,283691
162,102,6009,2018,0,697691,1.156622,1.411732,NLD,HUN,283691
177,102,6009,2018,4300,0,1.1202219999999998,1.267871,POL,HUN,283691
206,102,6009,2018,0,4520,1.306007,0.8745120000000001,SVK,HUN,283691
14,103,6009,2018,38683,0,-0.293011,-0.118417,AUS,IDN,283691
18,103,6009,2018,48943,0,1.288139,1.152368,BEL,IDN,283691
43,103,6009,2018,90145,0,1.189362,1.318494,CHN,IDN,283691
61,103,6009,2018,37771,0,2.102192,-2.448045,DEU,IDN,283691
121,103,6009,2018,134049,0,2.068909,0.750215,KOR,IDN,283691
231,103,6009,2018,18840,0,1.56615,0.4759199999999999,USA,IDN,283691
8,104,6009,2018,348172,0,-0.126775,0.1489349999999999,ARG,IND,283691
15,104,6009,2018,311641,0,1.766792,-0.204782,AUT,IND,283691
18,104,6009,2018,2402152,1144,1.288139,1.152368,BEL,IND,283691
22,104,6009,2018,0,18595,-0.882883,-0.974713,BGD,IND,283691
26,104,6009,2018,0,418,0.53994,0.7437010000000001,BIH,IND,283691
42,104,6009,2018,2935074,0,-0.363869,-0.487634,CHL,IND,283691
43,104,6009,2018,1361507,0,1.189362,1.318494,CHN,IND,283691
49,104,6009,2018,0,1266,0.203209,-0.14881,COL,IND,283691
